word,root,suffixes
kıracağım,kır,acakım
otel,otel,
yaprakları,yaprak,ları
güzeldi,güzel,di
yaklaştığında,yaklaş,tığında
sür,sür,
çaydanlığın,çaydanlık,ın
destesi,deste,si
bardağına,bardak,ına
eşek,eşek,
okyanus,okyanus,
sevdiği,sev,diği
soğanlarım,soğan,larım
güveneceğim,güven,ecekim
gitmeleridir,git,meleridir
uyuyoruz,uyu,yoruz
düzeltip,düzelt,ip
merdivende,merdiven,de
çember,çember,
holde,hol,de
şalda,şal,da
dön,dön,
oturdular,otur,dular
buluyorum,bul,uyorum
yürüyor,yürü,yor
kuyruğuma,kuyruk,uma
tavanlarımda,tavan,larımda
dinleyecek,dinle,yecek
girebileceğim,gir,ebileceğim
betonumda,beton,umda
harflerle,harf,lerle
sesidir,ses,idir
iniyor,in,iyor
rüzgarlarım,rüzgar,larım
uzaklık,uzaklık,
oyun,oyun,
samimi,samimi,
gireceğiz,gir,ecekiz
alkışlamaya,alkışla,maya
göl,göl,
safrandan,safran,dan
izlenime,izlenim,e
oturuyorsunuz,otur,uyorsunuz
vakti,vakit,i
umutsuzluklardan,umut,suzluklardan
uçacağız,uç,acakız
sarsmaya,sars,maya
hazırlıyor,hazırla,ıyor
olanların,ol,anların
parlaklar,parlak,lar
emreder,emret,er
yakınından,yakın,ından
seviyor,sev,iyor
şeydir,şey,dir
söyleme,söylem,e
kenarından,kenar,ından
kırdım,kır,dım
davranmalısın,davran,malısın
ketenlerim,keten,lerim
biriyle,biri,yle
gürültü,gürültü,
oku,oku,
yol,yol,
olmazsa,ol,mazsa
anlıyor,anla,ıyor
kuşlarım,kuş,larım
ilerliyor,ilerle,iyor
açtıkları,aç,tıkları
hindi,hindi,
istemiyorum,iste,miyorum
giyiyorsunuz,giy,iyorsunuz
bıçağını,bıçak,ını
dikiyorsun,dik,iyorsun
ipeklerimde,ipek,lerimde
dereotlarımda,dereotu,larımda
öksürüyoruz,öksür,üyoruz
içinin,için,in
çiftlik,çiftlik,
sütlerim,süt,lerim
kavanozu,kavanoz,u
tavşandan,tavşan,dan
aritmetiğin,aritmetik,in
parçanın,parça,nın
konuşabileceğim,konuş,abileceğim
basa,bas,a
upuzun,upuzun,
duy,duy,
ödülleri,ödül,leri
çaydanlıktan,çaydanlık,tan
adalardayım,ada,lardayım
gerçeği,gerçek,i
silgiler,silgi,ler
getirecektim,getir,ecektim
dokuyorlar,doku,yorlar
duyar,duyar,
ilan,ilan,
altın,altın,
maviler,mavi,ler
hastanem,hastane,m
çerçevelerim,çerçeve,lerim
yüzeceğiz,yüz,ecekiz
yerlerinize,yer,lerinize
yengeçti,yengeç,ti
kaya,kaya,
düşünüyordu,düşün,üyordu
salyangoz,salyangoz,
etkiledi,etkile,di
kaldırılmalı,kaldır,ılmalı
gör,gör,
yeşil,yeşil,
tahtı,taht,ı
dudaklarına,dudak,larına
cinler,cin,ler
edeceğim,et,ecekim
yap,yap,
safranlar,safran,lar
duygu,duygu,
festivalde,festival,de
yöntem,yöntem,
celladın,cellat,ın
kral,kral,
takvimim,takvim,im
vodkadan,vodka,dan
borazanı,borazan,ı
çarptı,çarp,tı
topla,topla,
kapıları,kapı,ları
küt,küt,
yemiyorlarsa,ye,miyorlarsa
fazlasını,fazla,sını
dinleniyorlar,dinlen,iyorlar
oradaydılar,ora,daydılar
eskisi,eski,si
kestim,kes,tim
geliyorsun,gel,iyorsun
küçümseyerek,küçümse,yerek
voleybol,voleybol,
anahtarlar,anahtar,lar
çizecek,çiz,ecek
kesiyorsunuz,kes,iyorsunuz
kapı,kapı,
düşünüyorsun,düşün,üyorsun
bakabilirsiniz,bak,abilirsiniz
şekerlerimde,şeker,lerimde
ömrün,ömür,ün
dışarı,dışarı,
üzüldüm,üzül,düm
boyuyoruz,boya,yoruz
kireçlerim,kireç,lerim
ayvadan,ayva,dan
kertenkelenin,kertenkele,nin
duyduğu,duy,duğu
kaynaklandırdı,kaynak,landırdı
alır,al,ır
üzgündü,üzgün,dü
ikisi,iki,si
kendisine,kendi,sine
öğretiyor,öğret,iyor
düşüyorsun,düş,üyorsun
subay,subay,
lahanadan,lahana,dan
haritalarım,harita,larım
pantolon,pantolon,
lacivertten,lacivert,ten
buluttan,bulut,tan
yapacağız,yap,acakız
severcesine,sev,ercesine
anlayamadım,anla,yamadım
aç,aç,
kartonlar,karton,lar
babadan,baba,dan
şüphe,şüphe,
dönüp,dön,üp
toplandı,toplan,dı
çıkarıyorum,çıkar,ıyorum
seçiyorlar,seç,iyorlar
ediyorum,et,iyorum
yazmadım,yazma,dım
sanmıyorum,san,mıyorum
epey,epey,
pişireceğiz,pişir,ecekiz
ayvada,ayva,da
baykuşa,baykuş,a
şeftalilerimde,şeftali,lerimde
keseceğiz,kes,ecekiz
çevrelerine,çevre,lerine
göründüğünde,gör,ündüğünde
şişesini,şişe,sini
çay,çay,
rağmen,rağmen,
götürsem,götür,sem
üzümümde,üzüm,ümde
hoşnutsuzluğunu,hoşnutsuz,luğunu
çıkaracaksın,çıkar,acaksın
kasalarım,kasa,larım
yelpazesini,yelpaze,sini
umduklarım,um,duklarım
dodo,dodo,
dönüştüğünüzde,dönüş,tüğünüzde
atış,atış,
gevşek,gevşek,
zencefilden,zencefil,den
şeftaliler,şeftali,ler
delikten,delik,ten
teleskop,teleskop,
konuşurken,konuş,urken
gidiyorsunuz,git,iyorsunuz
matkaplar,matkap,lar
geçip,geç,ip
oğlumu,oğul,umu
size,siz,e
değişmişsem,değiş,mişsem
tepesinde,tepe,sinde
hurmamda,hurma,mda
sevindi,sevin,di
kağıtta,kağıt,ta
sadeydi,sade,ydi
kartondan,karton,dan
anlatmaya,anlat,maya
yaklaşana,yaklaş,ana
sık,sık,
kağıtlar,kağıt,lar
gelmişti,gel,mişti
karamsar,karamsar,
halife,halife,
ürkek,ürkek,
beğenmemişti,beğen,memişti
duruyorsunuz,dur,uyorsunuz
nehirlerim,nehir,lerim
kaybedeceksin,kaybet,eceksin
patlıcanlarım,patlıcan,larım
verilir,ver,ilir
tarhlarının,tarh,larının
kalp,kalp,
açığım,açık,ım
yağmurum,yağmur,um
kalacağım,kal,acağım
silgilerim,silgi,lerim
kamplarım,kamp,larım
ateşin,ateşin,
duruyorum,dur,uyorum
başlayamamıştım,başla,yamamıştım
tencereler,tencere,ler
hastane,hastane,
bulamadığı,bula,madığı
mutlulukla,mutlu,lukla
festival,festival,
seçeceksin,seç,eceksin
inanmıyorum,inan,mıyorum
bulmaca,bulmaca,
gördüklerinden,gör,düklerinden
onlarlardansın,onlar,dansın
tarif,tarif,
cesaret,cesaret,
alamadan,al,amadan
söyledin,söyle,din
geziler,gezi,ler
bildiklerin,bil,diklerin
ağaçlıkta,ağaç,lıkta
boz,boz,
giyiyorum,giy,iyorum
atlarım,at,larım
çizeceğim,çiz,ecekim
mükemmel,mükemmel,
balıktan,balık,tan
soluk,soluk,
kişiler,kişi,ler
aramızda,ara,mızda
kanıt,kanıt,
hanımeli,hanım,eli
sultan,sultan,
çekersin,çeker,sin
eldivenlerimde,eldiven,lerimde
küçültür,küçül,tür
söyle,söyle,
ıstakozları,ıstakoz,ları
peynir,peynir,
arkasına,arka,sına
seninkileri,sen,inkileri
boyadığınızı,boya,dığınızı
armutta,armut,ta
rahatlıyorum,rahatla,ıyorum
köpeğe,köpek,e
ucu,uç,u
hışırdadı,hışırda,dı
denizden,deniz,den
zeminlerimde,zemin,lerimde
beyazlara,beyaz,lara
beğeneceğim,beğen,ecekim
öykümü,öykü,mü
anlayacaksın,anla,yacaksın
dirseği,dirsek,i
düşündeki,düşün,deki
söz,söz,
alışkanlıklarımı,alışkanlık,larımı
yağmuru,yağmur,u
sordular,sor,dular
düşünüyoruz,düşün,üyoruz
kullanmak,kullan,mak
geleceğiz,gel,ecekiz
zorlukları,zor,lukları
arkadaşım,arkadaş,ım
haritam,harita,m
kedilerinin,kedi,lerinin
hafta,hafta,
dalacağım,dal,acakım
kişi,kişi,
seramiklerimde,seramik,lerimde
bile,bile,
maydanozlarımda,maydanoz,larımda
sahilde,sahil,de
anlatan,anlat,an
ilginçti,ilginç,ti
endişelenmeye,endişelen,meye
yazıcıda,yazıcı,da
şaşkınlık,şaşkın,lık
şekli,şekli,
derinler,derin,ler
bitirebilseydim,bitir,ebilseydim
iyi,iyi,
tırmalayan,tırmala,yan
çikolatalarım,çikolata,larım
şömine,şömine,
duruşma,duruşma,
hayali,hayali,
geleni,geleni,
koyuldular,koy,uldular
alışmıştı,alış,mıştı
okuyordum,oku,yordum
yaratıktı,yaratık,tı
ait,ait,
yağmurda,yağmur,da
denizdeki,deniz,deki
ceketim,ceket,im
tarayıcılarım,tarayıcı,larım
yıldızım,yıldız,ım
yoksa,yoksa,
baleden,bale,den
gösteren,göster,en
uyarıyorum,uyar,ıyorum
ediyorlardı,et,iyorlardı
ıslık,ıslık,
bağladın,bağla,dın
kitaptaki,kitap,taki
olmuştu,ol,muştu
aksırmak,aksır,mak
bebek,bebek,
derimde,deri,mde
tencerelerim,tencere,lerim
kalmayı,kal,mayı
kahverengiye,kahverengi,ye
sıcaksın,sıcak,sın
reddediyor,reddet,iyor
kalemde,kalem,de
etti,et,ti
anlamazsın,anla,mazsın
öğreniyorlar,öğren,iyorlar
kılçık,kılçık,
padişah,padişah,
sırada,sıra,da
canlı,canlı,
ileri,ileri,
almamıştım,al,mamıştım
şüpheci,şüphe,ci
okumuştum,oku,muştum
uykusunu,uyku,sunu
takvimlerim,takvim,lerim
pencerelerim,pencere,lerim
bileceğim,bil,ecekim
rüya,rüya,
sayı,sayı,
papa,papa,
ıstakozlar,ıstakoz,lar
silgi,silgi,
sabah,sabah,
çıkarken,çıkar,ken
yüksekliğinde,yüksek,liğinde
bilirim,bil,irim
bağlayın,bağla,yın
çaylarım,çay,larım
olmasın,ol,masın
koyuldu,koy,uldu
düşünüyor,düşün,üyor
evimde,ev,imde
intihar,intihar,
sizsiniz,siz,siniz
penilik,peni,lik
kirazımda,kiraz,ımda
kirletiyorlar,kirlet,iyorlar
dansetmeye,danset,meye
yaratıklar,yaratık,lar
gösterebilme,göster,ebilme
şarkının,şarkı,nın
tünelde,tünel,de
okuyacaksın,oku,yacaksın
üstünden,üstün,den
kavunlar,kavun,lar
kasamda,kasa,mda
olmalıydın,ol,malıydın
çare,çare,
bağırarak,bağır,arak
madenimde,maden,imde
yükseklerde,yüksek,lerde
verin,veri,n
şaşırmıştı,şaşır,mıştı
soru,soru,
uçarak,uç,arak
yüzmeyi,yüzme,yi
suratlı,surat,lı
bu,bu,
defterinden,defter,inden
uçuşuyordu,uçuş,uyordu
falan,falan,
ekmeğimde,ekmek,imde
kediler,kedi,ler
biliyorum,bil,iyorum
evet,evet,
köşeyi,köşe,yi
yığınının,yığın,ının
dokuyacaksın,doku,yacaksın
kirletiyorsun,kirlet,iyorsun
zorluk,zor,luk
bakacağız,bak,acakız
kırgın,kırgın,
buluyoruz,bul,uyoruz
tatillerimde,tatil,lerimde
hatırlıyorsunuz,hatırla,ıyorsunuz
şuursuzsun,şuur,suzsun
olsaydım,ol,saydım
dalacağız,dal,acakız
çarptırıp,çarp,tırıp
kilidimde,kilit,imde
deride,deri,de
roket,roket,
hatırlıyor,hatırla,ıyor
seramik,seramik,
yapabileceği,yap,abileceği
ah,ah,
karnabaharım,karnabahar,ım
vişneler,vişne,ler
okullar,okul,lar
getirmek,getir,mek
kuyruklarını,kuyruk,larını
salatalıkta,salatalık,ta
testerelerimde,testere,lerimde
ahşaplarımda,ahşap,larımda
sarı,sarı,
bende,bende,
kısılır,kısıl,ır
göllerimde,göl,lerimde
kınına,kın,ına
aklında,akıl,ında
peynirden,peynir,den
kaygan,kaygan,
giyecek,giy,ecek
demiştim,de,miştim
çıkmanın,çıkma,nın
gazeteler,gazete,ler
hurmadan,hurma,dan
şaşırtıcı,şaşırt,ıcı
satıyoruz,sat,ıyoruz
haham,haham,
gönüllülükle,gönüllü,lükle
kardeşte,kardeş,te
tamamlayamadan,tamamla,yamadan
fındık,fındık,
yararlanıp,yararlan,ıp
dola,dola,
mahkumu,mahkum,u
dili,dil,i
dalmıştı,dal,mıştı
yatan,yat,an
tekrarlaması,tekrarla,ması
kamerada,kamera,da
griden,gri,den
saçlarını,saç,larını
geçsin,geç,sin
çatalı,çatal,ı
şunları,şu,nları
şaşırdı,şaşır,dı
sildi,sil,di
kalıyordu,kal,ıyordu
davransın,davran,sın
tarayıcıda,tarayıcı,da
saldırdılar,saldır,dılar
cevizimde,ceviz,imde
gittiğinde,git,tiğinde
inmeni,inme,ni
dolaş,dolaş,
döküldüler,dök,üldüler
açıldığını,açıl,dığını
çaya,çay,a
ayıklayan,ayıkla,yan
pansiyon,pansiyon,
dediniz,de,diniz
oyum,o,yum
açıklamanın,açıkla,manın
sandı,san,dı
kesildi,kes,ildi
nefret,nefret,
dayandığını,dayan,dığını
havaalanında,hava,alanında
sizinki,siz,inki
zamanın,zaman,ın
dönüyorsunuz,dön,üyorsunuz
plan,plan,
çocukta,çocuk,ta
çilek,çilek,
çocuklarımda,çocuk,larımda
söndükten,sön,dükten
greyfurtlarımda,greyfurt,larımda
gezilerimde,gezi,lerimde
sürerken,sür,erken
yazacak,yaz,acak
karışmış,karış,mış
gidiyorlar,git,iyorlar
brokoliden,brokoli,den
köprüden,köprü,den
uzanıp,uzan,ıp
boğmayın,boğ,mayın
yutuverir,yut,uverir
ikiniz,iki,niz
çek,çek,
seyahatten,seyahat,ten
kıvır,kıvır,
gerekiyor,gerek,iyor
sorduğumda,sor,duğumda
gir,gir,
keçi,keçi,
elbiselerimde,elbise,lerimde
yapabilirsin,yap,abilirsin
içindeydi,içinde,ydi
özür,özür,
üzülme,üzül,me
merdivenlerden,merdiven,lerden
oysa,oysa,
ezginin,ezgin,in
atıyla,at,ıyla
bilgisayar,bilgisayar,
koyduğunu,koy,duğunu
anlatırken,anlat,ırken
düşüyor,düş,üyor
kolyede,kolye,de
brokolilerim,brokoli,lerim
brokolimde,brokoli,mde
hayır,hayır,
dinleniyorsunuz,dinlen,iyorsunuz
esneyecek,esne,yecek
koşuyor,koş,uyor
saçlarından,saç,larından
öğrenmiş,öğren,miş
ağaçta,ağaç,ta
gemi,gemi,
eteğim,etek,im
bekleyecek,bekle,yecek
yaptırmaya,yap,tırmaya
yaklaşamadı,yaklaş,amadı
değişmesi,değiş,mesi
kalkıyorsun,kalk,ıyorsun
yüzleşeceğim,yüzleş,ecekim
kaybolana,kaybol,ana
olmamıştım,ol,mamıştım
güleceksin,gül,eceksin
mikrofonum,mikrofon,um
oynayacağız,oyna,yacakız
yaz,yaz,
hikayesini,hikaye,sini
gibi,gibi,
olamaz,ol,amaz
kazanıyorum,kazan,ıyorum
yaşlarla,yaş,larla
hoparlörümde,hoparlör,ümde
alacaksın,al,acaksın
çalışıyorsun,çalış,ıyorsun
kurt,kurt,
dalacağım,dal,acakım
diğeri,diğer,i
atamamış,ata,mamış
somunlar,somun,lar
soyunma,soyun,ma
düzenliyorum,düzenle,iyorum
vanilyam,vanilya,m
ağaçların,ağaç,ların
temizliyorsunuz,temizle,iyorsunuz
aksırması,aksır,ması
ele,ele,
jinekoloğa,jinekolog,a
esniyor,esne,iyor
dinleniyorsun,dinlen,iyorsun
kürküm,kürk,üm
değer,değer,
dilerdim,dile,rdim
üyeleri,üye,leri
yararı,yarar,ı
yürüyüş,yürüyüş,
kaynaklandığını,kaynaklan,dığını
yürüyorsun,yürü,yorsun
izliyorsunuz,izle,iyorsunuz
verebileceğinden,ver,ebileceğinden
soğuk,soğuk,
verici,verici,
gücü,güç,ü
işitmedim,işit,medim
şuradaki,şura,daki
kimin,kimi,n
fırtınada,fırtına,da
değişiklik,değişik,lik
defterine,defter,ine
geldiğini,gel,diğini
baba,baba,
kemerimde,kemer,imde
soğanım,soğan,ım
bakışlarında,bakış,larında
sporum,spor,um
başından,baş,ından
pişireceğim,pişir,ecekim
dönüşecek,dönüş,ecek
tornavidam,tornavida,m
gerçekliğe,gerçek,liğe
içeriye,içeri,ye
ölüme,ölüm,e
fotoğraf,fotoğraf,
dalıyoruz,dal,ıyoruz
sakinleştim,sakin,leştim
yüzecek,yüz,ecek
restoranlarımda,restoran,larımda
seramikte,seramik,te
okuyacağız,oku,yacakız
konukların,konuk,ların
tekrarlatmaya,tekrarla,tmaya
aşağılık,aşağı,lık
bahsedemezdiniz,bahset,emezdiniz
karşılarım,karşıla,rım
gelince,gelin,ce
değiştiğini,değiş,tiğini
kişisel,kişi,sel
anlama,anlam,a
temizleyeceğim,temizle,yecekim
sorunu,sorun,u
ödeme,ödeme,
çıkaracağım,çıkar,acakım
unutuyorlar,unut,uyorlar
duyarak,duy,arak
olduğumu,ol,duğumu
bardak,bardak,
zıplıyorum,zıpla,ıyorum
derken,derk,en
nargilenin,nargile,nin
dereotum,dereotu,m
rafta,raf,ta
etkilemez,etkile,mez
işim,iş,im
bulunarak,bulun,arak
çekmecelerimde,çekmece,lerimde
çalışıyoruz,çalış,ıyoruz
hediyeler,hediye,ler
yiyemezsin,ye,iyemezsin
güneşte,güneş,te
temizle,temizle,
keçiler,keçi,ler
oturttu,otur,ttu
dinliyorsunuz,dinle,iyorsunuz
alüminyumumda,alüminyum,umda
yetişmiyor,yetiş,miyor
başlıyorlar,başla,ıyorlar
gömleğimde,gömlek,imde
vermesine,ver,mesine
yetişmen,yetiş,men
herkese,herkes,e
kaybedecek,kaybet,ecek
benimki,ben,imki
marulumda,marul,umda
kardeş,kardeş,
devam,devam,
kesiyor,kes,iyor
kraliçe,kraliçe,
sayın,sayın,
hakkındaki,hak,kındaki
kalmıştı,kal,mıştı
elleri,el,leri
sokabilir,sok,abilir
çalıştığını,çalış,tığını
çiziyorum,çiz,iyorum
söylenirken,söylen,irken
girerim,gir,erim
ağlamaya,ağla,maya
sakindir,sakin,dir
çekişle,çekiş,le
beynim,beyin,im
kavunlarımda,kavun,larımda
ediyor,et,iyor
kızdığı,kız,dığı
çatıdan,çatı,dan
ayvam,ayva,m
yüzmede,yüzme,de
odalarım,oda,larım
onların,onlar,ın
nasılsa,nasıl,sa
razı,razı,
kasada,kasa,da
kedi,kedi,
tıpayı,tıpa,yı
beğeneceksin,beğen,eceksin
öğrenciler,öğrenci,ler
onun,onun,
gülüyorum,gül,üyorum
dansın,dans,ın
girebilmenin,gir,ebilmenin
balkabağı,balkabağı,
yükselip,yüksel,ip
iniyorlar,in,iyorlar
seç,seç,
koş,koş,
soracaksın,sor,acaksın
macunum,macun,um
yak,yak,
halletmek,hallet,mek
yanıt,yanıt,
düşüneceğim,düşün,ecekim
gerekçelerini,gerekçe,lerini
anla,anla,
çocukları,çocuk,ları
söylediğini,söyle,diğini
başlayacağı,başla,yacağı
ördeğin,ördek,in
olmalıydı,ol,malıydı
dolaplarım,dolap,larım
utanmalısın,utan,malısın
ocağa,ocak,a
şişeye,şişe,ye
geçirdi,geçir,di
yeşili,yeşil,i
dolaşmaya,dolaş,maya
kurbağaya,kurbağa,ya
döndüğümde,dön,düğümde
kazanı,kazan,ı
bowling,bowling,
fare,fare,
sırıtıyor,sırıt,ıyor
yaklaşmakta,yaklaş,makta
unut,unut,
limanda,liman,da
çalışmak,çalış,mak
aldırmam,aldır,mam
denize,deniz,e
eğildi,eğil,di
yapıyorsunuz,yap,ıyorsunuz
hazırlanıyor,hazırla,nıyor
hazırlanmam,hazırla,nmam
niçin,niçin,
kahveler,kahve,ler
kıtayla,kıta,yla
hangisi,hangi,si
söylenenleri,söylen,enleri
değişir,değiş,ir
kapatıyorlar,kapat,ıyorlar
neye,ney,e
demişti,de,mişti
dinleneceksin,dinlen,eceksin
olacak,ol,acak
nerededir,nere,dedir
sağ,sağ,
yıkanıp,yıka,nıp
etlerimde,et,lerimde
açıyoruz,aç,ıyoruz
verecek,ver,ecek
öğreniyorsun,öğren,iyorsun
zarif,zarif,
rokalar,roka,lar
geldi,gel,di
kravatım,kravat,ım
güvenli,güven,li
göreceksin,gör,eceksin
uydurmaya,uydurma,ya
ikiye,iki,ye
vermeni,ver,meni
biberle,biberle,
kabağım,kabak,ım
kıpırdamadan,kıpırda,madan
ucuyla,uç,uyla
izleyeceksin,izle,yeceksin
pencereyi,pencere,yi
maceralarımı,macera,larımı
sıçratıp,sıçra,tıp
takar,taka,r
monitörüm,monitör,üm
karşılamaya,karşıla,maya
kemerden,kemer,den
vadi,vadi,
sırasının,sıra,sının
küstah,küstah,
yapmam,yapma,m
uzak,uzak,
salonu,salon,u
yerdeyim,yer,deyim
muzaffer,muzaffer,
biçimindeydiler,biçim,indeydiler
bitirmiş,bitir,miş
şapkamda,şapka,mda
domuzdu,domuz,du
turtalarla,turta,larla
minicik,mini,cik
film,film,
basketbol,basketbol,
kontes,kontes,
vurmanın,vur,manın
bulma,bulma,
tavanlar,tavan,lar
demirleri,demir,leri
güleceğiz,gül,ecekiz
dinleyeceğiz,dinle,yecekiz
karnabaharlar,karnabahar,lar
cumhuriyet,cumhur,iyet
konuşuyorsun,konuş,uyorsun
mikroskop,mikroskop,
ermesinden,er,mesinden
derim,deri,m
fıstığımda,fıstık,ımda
kakaoda,kakao,da
aç,aç,
bırakmak,bırak,mak
tasalanıp,tasalan,ıp
geliyorlardı,gel,iyorlardı
edilmeden,et,ilmeden
düzeltirken,düzelt,irken
aralığı,ara,lığı
kravatlarımda,kravat,larımda
yardım,yardım,
kuşlarıydı,kuş,larıydı
bazen,bazen,
olup,ol,up
tünelimde,tünel,imde
rüyam,rüya,m
düşündüğünde,düşün,düğünde
üsteğmen,üsteğmen,
fıstıkta,fıstık,ta
safranım,safran,ım
tuvaletim,tuvalet,im
tarçınımda,tarçın,ımda
düşes,düşes,
koştu,koş,tu
limanım,liman,ım
yaşlarında,yaş,larında
nanelerimde,nane,lerimde
tatil,tatil,
düşünecekler,düşün,ecekler
merdivenim,merdiven,im
çarpıtmayı,çarpıt,mayı
bilecek,bil,ecek
yarım,yarım,
döndüğünü,dön,düğünü
pusulalarım,pusula,larım
turtalar,turta,lar
dışındaki,dışı,ndaki
elveda,elveda,
ahçı,ahçı,
kişiden,kişi,den
dediklerini,de,diklerini
diyarıyla,diyar,ıyla
edilen,et,ilen
topraktan,toprak,tan
yaşarlar,yaşa,rlar
dinleneceğim,dinlen,ecekim
gider,gider,
titreyen,titre,yen
camlarım,cam,larım
söylediklerimizde,söyle,diklerimizde
kaybediyoruz,kaybet,iyoruz
döndüm,dön,düm
biber,biber,
kelebeğe,kelebek,e
vaya,vay,a
zıplayacak,zıpla,yacak
temizle,temizle,
hoşlanmıyorsan,hoşlan,mıyorsan
cesaretine,cesaret,ine
diz,diz,
havucum,havuç,um
inekte,inek,te
yünde,yün,de
eğildiler,eğil,diler
inşaatçı,inşaat,çı
romdan,rom,dan
sanıyorsun,san,ıyorsun
bileziklerimde,bilezik,lerimde
görevini,görev,ini
durmayın,dur,mayın
hatırlayamıyorum,hatırla,yamıyorum
sütümde,süt,ümde
dereotunda,dereotu,nda
muzlar,muz,lar
turizmden,turizm,den
hafızamdasın,hafıza,mdasın
tuhaf,tuhaf,
oturur,otur,ur
satıyor,sat,ıyor
zalim,zalim,
vidadan,vida,dan
yastık,yastık,
kaşığım,kaşık,ım
durumum,durum,um
farem,fare,m
güzelim,güzel,im
istiyorum,iste,iyorum
alıyorsun,al,ıyorsun
şapkacıya,şapka,cıya
geçtiklerinde,geç,tiklerinde
ambulans,ambulans,
topuzlarla,topuz,larla
iniyorum,in,iyorum
almalı,al,malı
yürüyecek,yürü,yecek
tereyağının,tereyağ,ının
kestane,kestane,
görüyorsunuz,gör,üyorsunuz
vermeden,ver,meden
bacasından,baca,sından
sat,sat,
rulosunu,rulo,sunu
kötüydü,kötü,ydü
önünde,ön,ünde
peyniri,peynir,i
tavamda,tava,mda
çimentolarım,çimento,larım
onar,onar,
öğretti,öğret,ti
zeminim,zemin,im
çelikte,çelik,te
gelmeye,gel,meye
dana,dana,
sevgi,sevgi,
sabırsızlanarak,sabırsızlan,arak
takvimimde,takvim,imde
tür,tür,
bileyim,bil,eyim
ocağın,ocak,ın
işler,işle,r
köpekten,köpek,ten
güne,gün,e
yapacak,yap,acak
düşüneceğim,düşün,ecekim
bastırmaya,bastır,maya
kapılardan,kapı,lardan
flamingosunu,flamingo,sunu
metreden,metre,den
başlayacak,başla,yacak
kulaklıkta,kulaklık,ta
anladığı,anla,dığı
yapıyorum,yap,ıyorum
anahtara,anahtar,a
bağırdılar,bağır,dılar
esniyorlar,esne,iyorlar
yeğen,yeğen,
banyoda,banyo,da
satacaksın,sat,acaksın
destesinin,deste,sinin
altında,altın,da
geliyor,gel,iyor
pamuklarımda,pamuk,larımda
kedisidir,kedi,sidir
çevresindeki,çevre,sindeki
çoraplarınızı,çorap,larınızı
köpek,köpek,
dertli,dert,li
tepelerimde,tepe,lerimde
hasta,hasta,
ağacına,ağaç,ına
evin,ev,in
bilardo,bilardo,
inanacaksın,inan,acaksın
oynamaya,oyna,maya
ayakkabılarını,ayakkabı,larını
nedenle,neden,le
somonlar,somon,lar
köpeklerimde,köpek,lerimde
uyan,uyan,
homurtular,homurtu,lar
ver,ver,
gezecek,gez,ecek
istasyondan,istasyon,dan
tak,tak,
ipekten,ipek,ten
bebeğe,bebek,e
tutan,tut,an
kireç,kireç,
bekleyeceksin,bekle,yeceksin
süslemeler,süsle,meler
yazacaksın,yaz,acaksın
ağlayacağız,ağla,yacakız
delirmemişti,delir,memişti
canı,can,ı
derslerde,ders,lerde
havalı,hava,lı
yumurtam,yumurta,m
düşünüyorsunuz,düşün,üyorsunuz
açıyorsun,aç,ıyorsun
fındıklarımda,fındık,larımda
konuşma,konuş,ma
tuzum,tuz,um
örüyorsun,ör,üyorsun
işitmeden,işit,meden
merdivenden,merdiven,den
gölden,göl,den
klavyem,klavye,m
göremeyeceği,gör,emeyeceği
meraklandı,meraklan,dı
gerektiği,gerek,tiği
laf,laf,
kayısıdan,kayısı,dan
yaptığının,yap,tığının
denizde,deniz,de
kavunum,kavun,um
ağlıyorlar,ağla,ıyorlar
tablolarımda,tablo,larımda
köprülerim,köprü,lerim
yerine,yerin,e
zelanda,zelanda,
gözlüğüm,gözlük,üm
sevecenlikle,sevecen,likle
mağara,mağara,
yiyip,ye,iyip
seramikler,seramik,ler
baba,baba,
olmamasıydı,ol,mamasıydı
hastanelerimde,hastane,lerimde
köpeklerim,köpek,lerim
başlayacağım,başla,yacakım
çiçekten,çiçek,ten
güzellerde,güzel,lerde
temizleyeceğiz,temizle,yecekiz
gülümsüyorsun,gülümse,üyorsun
çalışıyoruz,çalış,ıyoruz
kalmadı,kal,madı
ettiğimi,et,tiğimi
öykünüz,öykü,nüz
varsa,var,sa
yalancı,yalan,cı
antipatiler,antipati,ler
tequilalarım,tequila,larım
bilmiyormuşsun,bil,miyormuşsun
uyanıyorlar,uyan,ıyorlar
uyarının,uyarı,nın
hem,hem,
sapan,sapan,
çalışacak,çalış,acak
kemer,kemer,
dağıt,dağıt,
yerlere,yer,lere
yoktur,yok,tur
bekleyeceğim,bekle,yecekim
rokam,roka,m
düzenliyoruz,düzenle,iyoruz
düşmüş,düş,müş
domateslerimde,domates,lerimde
konuyu,konu,yu
kaybolmaktan,kaybol,maktan
bilmecenin,bilmece,nin
yapıldığını,yapıl,dığını
zencefillerim,zencefil,lerim
meseleyi,mesele,yi
konmaya,kon,maya
yaşamamışsınızdır,yaşama,mışsınızdır
eh,eh,
zor,zor,
aksırırsa,aksır,ırsa
istediğinizi,iste,diğinizi
anlayacaksın,anla,yacaksın
söylüyoruz,söyle,üyoruz
görsün,gör,sün
başlayacaksın,başla,yacaksın
balem,bale,m
yağmurlarım,yağmur,larım
düzenliyorlar,düzenle,iyorlar
dadı,dadı,
koleksiyon,koleksiyon,
