word,root,suffixes
pansiyondan,pansiyon,-dan
pansiyonum,pansiyon,-um
pansiyonumda,pansiyon,-um-da
pansiyonlarım,pansiyon,-lar-ım
pansiyonlarımda,pansiyon,-lar-ım-da
villa,villa,
villalar,villa,-lar
villada,villa,-da
villadan,villa,-dan
villam,villa,-m
villamda,villa,-m-da
villalarım,villa,-lar-ım
villalarımda,villa,-lar-ım-da
apartman,apartman,
apartmanlar,apartman,-lar
apartmanda,apartman,-da
apartmandan,apartman,-dan
apartmanım,apartman,-ım
apartmanımda,apartman,-ım-da
apartmanlarım,apartman,-lar-ım
apartmanlarımda,apartman,-lar-ım-da
oda,oda,
odalar,oda,-lar
odada,oda,-da
odadan,oda,-dan
odam,oda,-m
odamda,oda,-m-da
odalarım,oda,-lar-ım
odalarımda,oda,-lar-ım-da
mutfak,mutfak,
mutfaklar,mutfak,-lar
mutfakta,mutfak,-ta
mutfaktan,mutfak,-tan
mutfağım,mutfak,-ım
mutfağımda,mutfak,-ım-da
mutfaklarım,mutfak,-lar-ım
mutfaklarımda,mutfak,-lar-ım-da
banyo,banyo,
banyolar,banyo,-lar
banyoda,banyo,-da
banyodan,banyo,-dan
banyom,banyo,-m
banyomda,banyo,-m-da
banyolarım,banyo,-lar-ım
banyolarımda,banyo,-lar-ım-da
tuvalet,tuvalet,
tuvaletler,tuvalet,-ler
tuvalette,tuvalet,-te
tuvaletten,tuvalet,-ten
tuvaletim,tuvalet,-im
tuvaletimde,tuvalet,-im-de
tuvaletlerim,tuvalet,-ler-im
tuvaletlerimde,tuvalet,-ler-im-de
koridor,koridor,
koridorlar,koridor,-lar
koridorda,koridor,-da
koridordan,koridor,-dan
koridorım,koridor,-ım
koridorımda,koridor,-ım-da
koridorlarım,koridor,-lar-ım
koridorlarımda,koridor,-lar-ım-da
salon,salon,
salonlar,salon,-lar
salonda,salon,-da
salondan,salon,-dan
salonum,salon,-um
salonumda,salon,-um-da
salonlarım,salon,-lar-ım
salonlarımda,salon,-lar-ım-da
yatak,yatak,
yataklar,yatak,-lar
yatakta,yatak,-ta
yataktan,yatak,-tan
yatağım,yatak,-ım
yatağımda,yatak,-ım-da
yataklarım,yatak,-lar-ım
yataklarımda,yatak,-lar-ım-da
dolap,dolap,
dolaplar,dolap,-lar
dolapta,dolap,-ta
dolaptan,dolap,-tan
dolabım,dolap,-ım
dolabımda,dolap,-ım-da
dolaplarım,dolap,-lar-ım
dolaplarımda,dolap,-lar-ım-da
raf,raf,
raflar,raf,-lar
rafta,raf,-ta
raftan,raf,-tan
rafım,raf,-ım
rafımda,raf,-ım-da
raflarım,raf,-lar-ım
raflarımda,raf,-lar-ım-da
çekmece,çekmece,
çekmeceler,çekmece,-ler
çekmecede,çekmece,-de
çekmeceden,çekmece,-den
çekmecem,çekmece,-m
çekmecemde,çekmece,-m-de
çekmecelerim,çekmece,-ler-im
çekmecelerimde,çekmece,-ler-im-de
kutu,kutu,
kutular,kutu,-lar
kutuda,kutu,-da
kutudan,kutu,-dan
kutum,kutu,-um
kutumda,kutu,-um-da
kutularım,kutu,-lar-ım
kutularımda,kutu,-lar-ım-da
kasa,kasa,
kasalar,kasa,-lar
kasada,kasa,-da
kasadan,kasa,-dan
kasam,kasa,-m
kasamda,kasa,-m-da
kasalarım,kasa,-lar-ım
kasalarımda,kasa,-lar-ım-da
kilit,kilit,
kilitler,kilit,-ler
kilitte,kilit,-te
kilitten,kilit,-ten
kilidim,kilit,-im
kilidimde,kilit,-im-de
kilitlerim,kilit,-ler-im
kilitlerimde,kilit,-ler-im-de
anahtar,anahtar,
anahtarlar,anahtar,-lar
anahtarda,anahtar,-da
anahtardan,anahtar,-dan
anahtarım,anahtar,-ım
anahtarımda,anahtar,-ım-da
anahtarlarım,anahtar,-lar-ım
anahtarlarımda,anahtar,-lar-ım-da
gözlük,gözlük,
gözlükler,gözlük,-ler
gözlükte,gözlük,-te
gözlükten,gözlük,-ten
gözlüğüm,gözlük,-üm
gözlüğümde,gözlük,-üm-de
gözlüklerim,gözlük,-ler-im
gözlüklerimde,gözlük,-ler-im-de
cüzdan,cüzdan,
cüzdanlar,cüzdan,-lar
cüzdanda,cüzdan,-da
cüzdandan,cüzdan,-dan
cüzdanım,cüzdan,-ım
cüzdanımda,cüzdan,-ım-da
cüzdanlarım,cüzdan,-lar-ım
cüzdanlarımda,cüzdan,-lar-ım-da
kemer,kemer,
kemerler,kemer,-ler
kemerde,kemer,-de
kemerden,kemer,-den
kemerim,kemer,-im
kemerimde,kemer,-im-de
kemerlerim,kemer,-ler-im
kemerlerimde,kemer,-ler-im-de
kravat,kravat,
kravatlar,kravat,-lar
kravatta,kravat,-ta
kravattan,kravat,-tan
kravatım,kravat,-ım
kravatımda,kravat,-ım-da
kravatlarım,kravat,-lar-ım
kravatlarımda,kravat,-lar-ım-da
eldiven,eldiven,
eldivenler,eldiven,-ler
eldivende,eldiven,-de
eldivenden,eldiven,-den
eldivenim,eldiven,-im
eldivenimde,eldiven,-im-de
eldivenlerim,eldiven,-ler-im
eldivenlerimde,eldiven,-ler-im-de
şal,şal,
şallar,şal,-lar
şalda,şal,-da
şaldan,şal,-dan
şalım,şal,-ım
şalımda,şal,-ım-da
şallarım,şal,-lar-ım
şallarımda,şal,-lar-ım-da
fular,fular,
fularlar,fular,-lar
fularda,fular,-da
fulardan,fular,-dan
fularım,fular,-ım
fularımda,fular,-ım-da
fularlarım,fular,-lar-ım
fularlarımda,fular,-lar-ım-da
kolye,kolye,
kolyeler,kolye,-ler
kolyede,kolye,-de
kolyeden,kolye,-den
kolyem,kolye,-m
kolyemde,kolye,-m-de
kolyelerim,kolye,-ler-im
kolyelerimde,kolye,-ler-im-de
yüzük,yüzük,
yüzükler,yüzük,-ler
yüzükte,yüzük,-te
yüzükten,yüzük,-ten
yüzüğüm,yüzük,-üm
yüzüğümde,yüzük,-üm-de
yüzüklerim,yüzük,-ler-im
yüzüklerimde,yüzük,-ler-im-de
küpe,küpe,
küpeler,küpe,-ler
küpede,küpe,-de
küpeden,küpe,-den
küpem,küpe,-m
küpemde,küpe,-m-de
küpelerim,küpe,-ler-im
küpelerimde,küpe,-ler-im-de
bilezik,bilezik,
bilezikler,bilezik,-ler
bilezikte,bilezik,-te
bilezikten,bilezik,-ten
bileziğim,bilezik,-im
bileziğimde,bilezik,-im-de
bileziklerim,bilezik,-ler-im
bileziklerimde,bilezik,-ler-im-de
klavye,klavye,
klavyeler,klavye,-ler
klavyede,klavye,-de
klavyeden,klavye,-den
klavyem,klavye,-m
klavyemde,klavye,-m-de
klavyelerim,klavye,-ler-im
klavyelerimde,klavye,-ler-im-de
fare,fare,
fareler,fare,-ler
fareda,fare,-da
fareden,fare,-den
farem,fare,-m
faremde,fare,-m-de
farelerim,fare,-ler-im
farelerimde,fare,-ler-im-de
monitör,monitör,
monitörler,monitör,-ler
monitörde,monitör,-de
monitörden,monitör,-den
monitörüm,monitör,-üm
monitörümde,monitör,-üm-de
monitörlerim,monitör,-ler-im
monitörlerimde,monitör,-ler-im-de
yazıcı,yazıcı,
yazıcılar,yazıcı,-lar
yazıcıda,yazıcı,-da
yazıcıdan,yazıcı,-dan
yazıcım,yazıcı,-m
yazıcımda,yazıcı,-m-da
yazıcılarım,yazıcı,-lar-ım
yazıcılarımda,yazıcı,-lar-ım-da
tarayıcı,tarayıcı,
tarayıcılar,tarayıcı,-lar
tarayıcıda,tarayıcı,-da
tarayıcıdan,tarayıcı,-dan
tarayıcım,tarayıcı,-m
tarayıcımda,tarayıcı,-m-da
tarayıcılarım,tarayıcı,-lar-ım
tarayıcılarımda,tarayıcı,-lar-ım-da
hoparlör,hoparlör,
hoparlörler,hoparlör,-ler
hoparlörde,hoparlör,-de
hoparlörden,hoparlör,-den
hoparlörüm,hoparlör,-üm
hoparlörümde,hoparlör,-üm-de
hoparlörlerim,hoparlör,-ler-im
hoparlörlerimde,hoparlör,-ler-im-de
kulaklık,kulaklık,
kulaklıklar,kulaklık,-lar
kulaklıkta,kulaklık,-ta
kulaklıktan,kulaklık,-tan
kulaklığım,kulaklık,-ım
kulaklığımda,kulaklık,-ım-da
kulaklıklarım,kulaklık,-lar-ım
kulaklıklarımda,kulaklık,-lar-ım-da
mikrofon,mikrofon,
mikrofonlar,mikrofon,-lar
mikrofonda,mikrofon,-da
mikrofondan,mikrofon,-dan
mikrofonum,mikrofon,-um
mikrofonumda,mikrofon,-um-da
mikrofonlarım,mikrofon,-lar-ım
mikrofonlarımda,mikrofon,-lar-ım-da
kamera,kamera,
kameralar,kamera,-lar
kamerada,kamera,-da
kameradan,kamera,-dan
kameram,kamera,-m
kameramda,kamera,-m-da
kameralarım,kamera,-lar-ım
kameralarımda,kamera,-lar-ım-da
video,video,
videolar,video,-lar
videoda,video,-da
videodan,video,-dan
videom,video,-m
videomda,video,-m-da
videolarım,video,-lar-ım
videolarımda,video,-lar-ım-da
fotoğraf,fotoğraf,
fotoğraflar,fotoğraf,-lar
fotoğrafta,fotoğraf,-ta
fotoğraftan,fotoğraf,-tan
fotoğrafım,fotoğraf,-ım
fotoğrafımda,fotoğraf,-ım-da
fotoğraflarım,fotoğraf,-lar-ım
fotoğraflarımda,fotoğraf,-lar-ım-da
albüm,albüm,
albümler,albüm,-ler
albümde,albüm,-de
albümden,albüm,-den
albümüm,albüm,-üm
albümümde,albüm,-üm-de
albümlerim,albüm,-ler-im
albümlerimde,albüm,-ler-im-de
çerçeve,çerçeve,
çerçeveler,çerçeve,-ler
çerçevede,çerçeve,-de
çerçeveden,çerçeve,-den
çerçevem,çerçeve,-m
çerçevemde,çerçeve,-m-de
çerçevelerim,çerçeve,-ler-im
çerçevelerimde,çerçeve,-ler-im-de
tablo,tablo,
tablolar,tablo,-lar
tabloda,tablo,-da
tablodan,tablo,-dan
tablom,tablo,-m
tablomda,tablo,-m-da
tablolarım,tablo,-lar-ım
tablolarımda,tablo,-lar-ım-da
heykel,heykel,
heykeller,heykel,-ler
heykelde,heykel,-de
heykelden,heykel,-den
heykelim,heykel,-im
heykelimde,heykel,-im-de
heykellerim,heykel,-ler-im
heykellerimde,heykel,-ler-im-de
vazo,vazo,
vazolar,vazo,-lar
vazoda,vazo,-da
vazodan,vazo,-dan
vazom,vazo,-m
vazomda,vazo,-m-da
vazolarım,vazo,-lar-ım
vazolarımda,vazo,-lar-ım-da
çiçek,çiçek,
çiçekler,çiçek,-ler
çiçekte,çiçek,-te
çiçekten,çiçek,-ten
çiçeğim,çiçek,-im
çiçeğimde,çiçek,-im-de
çiçeklerim,çiçek,-ler-im
çiçeklerimde,çiçek,-ler-im-de
bitki,bitki,
bitkiler,bitki,-ler
bitkide,bitki,-de
bitkiden,bitki,-den
bitkim,bitki,-m
bitkimde,bitki,-m-de
bitkilerim,bitki,-ler-im
bitkilerimde,bitki,-ler-im-de
ağaç,ağaç,
ağaçlar,ağaç,-lar
ağaçta,ağaç,-ta
ağaçtan,ağaç,-tan
ağacım,ağaç,-ım
ağacımda,ağaç,-ım-da
ağaçlarım,ağaç,-lar-ım
ağaçlarımda,ağaç,-lar-ım-da
çimen,çimen,
çimenler,çimen,-ler
çimende,çimen,-de
çimenden,çimen,-den
çimenim,çimen,-im
çimenimde,çimen,-im-de
çimenlerim,çimen,-ler-im
çimenlerimde,çimen,-ler-im-de
toprak,toprak,
topraklar,toprak,-lar
toprakta,toprak,-ta
topraktan,toprak,-tan
toprağım,toprak,-ım
toprağımda,toprak,-ım-da
topraklarım,toprak,-lar-ım
topraklarımda,toprak,-lar-ım-da
kum,kum,
kumlar,kum,-lar
kumda,kum,-da
kumdan,kum,-dan
kumum,kum,-um
kumumda,kum,-um-da
kumlarım,kum,-lar-ım
kumlarımda,kum,-lar-ım-da
taş,taş,
taşlar,taş,-lar
taşta,taş,-ta
taştan,taş,-tan
taşım,taş,-ım
taşımda,taş,-ım-da
taşlarım,taş,-lar-ım
taşlarımda,taş,-lar-ım-da
kaya,kaya,
kayalar,kaya,-lar
kayada,kaya,-da
kayadan,kaya,-dan
kayam,kaya,-m
kayamda,kaya,-m-da
kayalarım,kaya,-lar-ım
kayalarımda,kaya,-lar-ım-da
maden,maden,
madenler,maden,-ler
maden de,maden,-de
maden den,maden,-den
madenim,maden,-im
madenimde,maden,-im-de
madenlerim,maden,-ler-im
madenlerimde,maden,-ler-im-de
altın,altın,
altınlar,altın,-lar
altında,altın,-da
altından,altın,-dan
altınım,altın,-ım
altınımda,altın,-ım-da
altınlarım,altın,-lar-ım
altınlarımda,altın,-lar-ım-da
gümüş,gümüş,
gümüşler,gümüş,-ler
gümüşte,gümüş,-te
gümüşten,gümüş,-ten
gümüşüm,gümüş,-üm
gümüşümde,gümüş,-üm-de
gümüşlerim,gümüş,-ler-im
gümüşlerimde,gümüş,-ler-im-de
bronz,bronz,
bronzlar,bronz,-lar
bronzda,bronz,-da
bronzdan,bronz,-dan
bronzum,bronz,-um
bronzumda,bronz,-um-da
bronzlarım,bronz,-lar-ım
bronzlarımda,bronz,-lar-ım-da
demir,demir,
demirler,demir,-ler
demirde,demir,-de
demirden,demir,-den
demirim,demir,-im
demirimde,demir,-im-de
demirlerim,demir,-ler-im
demirlerimde,demir,-ler-im-de
çelik,çelik,
çelikler,çelik,-ler
çelikte,çelik,-te
çelikten,çelik,-ten
çeliğim,çelik,-im
çeliğimde,çelik,-im-de
çeliklerim,çelik,-ler-im
çeliklerimde,çelik,-ler-im-de
alüminyum,alüminyum,
alüminyumlar,alüminyum,-lar
alüminyumda,alüminyum,-da
alüminyumdan,alüminyum,-dan
alüminyumum,alüminyum,-um
alüminyumumda,alüminyum,-um-da
alüminyumlarım,alüminyum,-lar-ım
alüminyumlarımda,alüminyum,-lar-ım-da
plastik,plastik,
plastikler,plastik,-ler
plastikte,plastik,-te
plastikten,plastik,-ten
plastiğim,plastik,-im
plastiğimde,plastik,-im-de
plastiklerim,plastik,-ler-im
plastiklerimde,plastik,-ler-im-de
cam,cam,
camlar,cam,-lar
camda,cam,-da
camdan,cam,-dan
camım,cam,-ım
camımda,cam,-ım-da
camlarım,cam,-lar-ım
camlarımda,cam,-lar-ım-da
seramik,seramik,
seramikler,seramik,-ler
seramikte,seramik,-te
seramikten,seramik,-ten
seramiğim,seramik,-im
seramiğimde,seramik,-im-de
seramiklerim,seramik,-ler-im
seramiklerimde,seramik,-ler-im-de
ahşap,ahşap,
ahşaplar,ahşap,-lar
ahşapta,ahşap,-ta
ahşaptan,ahşap,-tan
ahşabım,ahşap,-ım
ahşabımda,ahşap,-ım-da
ahşaplarım,ahşap,-lar-ım
ahşaplarımda,ahşap,-lar-ım-da
deri,deri,
deriler,deri,-ler
deride,deri,-de
deriden,deri,-den
derim,deri,-m
derimde,deri,-m-de
derilerim,deri,-ler-im
derilerimde,deri,-ler-im-de
kumaş,kumaş,
kumaşlar,kumaş,-lar
kumaşta,kumaş,-ta
kumaştan,kumaş,-tan
kumaşım,kumaş,-ım
kumaşımda,kumaş,-ım-da
kumaşlarım,kumaş,-lar-ım
kumaşlarımda,kumaş,-lar-ım-da
pamuk,pamuk,
pamuklar,pamuk,-lar
pamukta,pamuk,-ta
pamuktan,pamuk,-tan
pamuğum,pamuk,-um
pamuğumda,pamuk,-um-da
pamuklarım,pamuk,-lar-ım
pamuklarımda,pamuk,-lar-ım-da
yün,yün,
yünler,yün,-ler
yünde,yün,-de
yünden,yün,-den
yünüm,yün,-üm
yünümde,yün,-üm-de
yünlerim,yün,-ler-im
yünlerimde,yün,-ler-im-de
ipek,ipek,
ipekler,ipek,-ler
ipekte,ipek,-te
ipekten,ipek,-ten
ipeğim,ipek,-im
ipeğimde,ipek,-im-de
ipeklerim,ipek,-ler-im
ipeklerimde,ipek,-ler-im-de
keten,keten,
ketenler,keten,-ler
ketende,keten,-de
ketenden,keten,-den
ketenim,keten,-im
ketenimde,keten,-im-de
ketenlerim,keten,-ler-im
ketenlerimde,keten,-ler-im-de
naylon,naylon,
naylonlar,naylon,-lar
naylonda,naylon,-da
naylondan,naylon,-dan
naylonum,naylon,-um
naylonumda,naylon,-um-da
naylonlarım,naylon,-lar-ım
naylonlarımda,naylon,-lar-ım-da
karton,karton,
kartonlar,karton,-lar
kartonda,karton,-da
kartondan,karton,-dan
kartonum,karton,-um
kartonumda,karton,-um-da
kartonlarım,karton,-lar-ım
kartonlarımda,karton,-lar-ım-da
mukavva,mukavva,
mukavvalar,mukavva,-lar
mukavvada,mukavva,-da
mukavvadan,mukavva,-dan
mukavvam,mukavva,-m
mukavvamda,mukavva,-m-da
mukavvalarım,mukavva,-lar-ım
mukavvalarımda,mukavva,-lar-ım-da
beton,beton,
betonlar,beton,-lar
betonda,beton,-da
betondan,beton,-dan
betonum,beton,-um
betonumda,beton,-um-da
betonlarım,beton,-lar-ım
betonlarımda,beton,-lar-ım-da
çimento,çimento,
çimentolar,çimento,-lar
çimentoda,çimento,-da
çimentodan,çimento,-dan
çimentom,çimento,-m
çimentomda,çimento,-m-da
çimentolarım,çimento,-lar-ım
çimentolarımda,çimento,-lar-ım-da
kireç,kireç,
kireçler,kireç,-ler
kireçte,kireç,-te
kireçten,kireç,-ten
kirecim,kireç,-im
kirecimde,kireç,-im-de
kireçlerim,kireç,-ler-im
kireçlerimde,kireç,-ler-im-de
sıva,sıva,
sıvalar,sıva,-lar
sıvada,sıva,-da
sıvadan,sıva,-dan
sıvam,sıva,-m
sıvamda,sıva,-m-da
sıvalarım,sıva,-lar-ım
sıvalarımda,sıva,-lar-ım-da
boya,boya,
boyalar,boya,-lar
boyada,boya,-da
boyadan,boya,-dan
boyam,boya,-m
boyamda,boya,-m-da
boyalarım,boya,-lar-ım
boyalarımda,boya,-lar-ım-da
vernik,vernik,
vernikler,vernik,-ler
vernikte,vernik,-te
vernikten,vernik,-ten
verniğim,vernik,-im
verniğimde,vernik,-im-de
verniklerim,vernik,-ler-im
verniklerimde,vernik,-ler-im-de
cila,cila,
cilalar,cila,-lar
cilada,cila,-da
ciladan,cila,-dan
cilam,cila,-m
cilamda,cila,-m-da
cilalarım,cila,-lar-ım
cilalarımda,cila,-lar-ım-da
macun,macun,
macunlar,macun,-lar
macunda,macun,-da
macundan,macun,-dan
macunum,macun,-um
macunumda,macun,-um-da
macunlarım,macun,-lar-ım
macunlarımda,macun,-lar-ım-da
tutkal,tutkal,
tutkallar,tutkal,-lar
tutkalda,tutkal,-da
tutkaldan,tutkal,-dan
tutkalım,tutkal,-ım
tutkalımda,tutkal,-ım-da
tutkallarım,tutkal,-lar-ım
tutkallarımda,tutkal,-lar-ım-da
çivi,çivi,
çiviler,çivi,-ler
çivide,çivi,-de
çividen,çivi,-den
çivim,çivi,-m
çivimde,çivi,-m-de
çivilerim,çivi,-ler-im
çivilerimde,çivi,-ler-im-de
vida,vida,
vidalar,vida,-lar
vidada,vida,-da
vidadan,vida,-dan
vidam,vida,-m
vidamda,vida,-m-da
vidalarım,vida,-lar-ım
vidalarımda,vida,-lar-ım-da
cıvata,cıvata,
cıvatalar,cıvata,-lar
cıvatada,cıvata,-da
cıvatadan,cıvata,-dan
cıvatam,cıvata,-m
cıvatamda,cıvata,-m-da
cıvatalarım,cıvata,-lar-ım
cıvatalarımda,cıvata,-lar-ım-da
somun,somun,
somunlar,somun,-lar
somunda,somun,-da
somundan,somun,-dan
somunum,somun,-um
somunumda,somun,-um-da
somunlarım,somun,-lar-ım
somunlarımda,somun,-lar-ım-da
tornavida,tornavida,
tornavidalar,tornavida,-lar
tornavidada,tornavida,-da
tornavidadan,tornavida,-dan
tornavidam,tornavida,-m
tornavidamda,tornavida,-m-da
tornavidalarım,tornavida,-lar-ım
tornavidalarımda,tornavida,-lar-ım-da
çekiç,çekiç,
çekiçler,çekiç,-ler
çekiçte,çekiç,-te
çekiçten,çekiç,-ten
çekicim,çekiç,-im
çekicimde,çekiç,-im-de
çekiçlerim,çekiç,-ler-im
çekiçlerimde,çekiç,-ler-im-de
testere,testere,
testereler,testere,-ler
testerede,testere,-de
testereden,testere,-den
testerem,testere,-m
testeremde,testere,-m-de
testerelerim,testere,-ler-im
testerelerimde,testere,-ler-im-de
matkap,matkap,
matkaplar,matkap,-lar
matkapta,matkap,-ta
matkaptan,matkap,-tan
matkabım,matkap,-ım
matkabımda,matkap,-ım-da
matkaplarım,matkap,-lar-ım
matkaplarımda,matkap,-lar-ım-da
pense,pense,
penseler,pense,-ler
pensede,pense,-de
penseden,pense,-den
pensem,pense,-m
pensemde,pense,-m-de
penselerim,pense,-ler-im
penselerimde,pense,-ler-im-de
kerpeten,kerpeten,
kerpetenler,kerpeten,-ler
kerpetende,kerpeten,-de
kerpetenden,kerpeten,-den
kerpetenim,kerpeten,-im
kerpetenimde,kerpeten,-im-de
kerpetenlerim,kerpeten,-ler-im
kerpetenlerimde,kerpeten,-ler-im-de
makas,makas,
makaslar,makas,-lar
makasta,makas,-ta
makastan,makas,-tan
makasım,makas,-ım
makasımda,makas,-ım-da
makaslarım,makas,-lar-ım
makaslarımda,makas,-lar-ım-da
bıçak,bıçak,
bıçaklar,bıçak,-lar
bıçakta,bıçak,-ta
bıçaktan,bıçak,-tan
bıçağım,bıçak,-ım
bıçağımda,bıçak,-ım-da
bıçaklarım,bıçak,-lar-ım
bıçaklarımda,bıçak,-lar-ım-da
kaşık,kaşık,
kaşıklar,kaşık,-lar
kaşıkta,kaşık,-ta
kaşıktan,kaşık,-tan
kaşığım,kaşık,-ım
kaşığımda,kaşık,-ım-da
kaşıklarım,kaşık,-lar-ım
kaşıklarımda,kaşık,-lar-ım-da
çatal,çatal,
çatallar,çatal,-lar
çatalda,çatal,-da
çataldan,çatal,-dan
çatalım,çatal,-ım
çatalımda,çatal,-ım-da
çatallarım,çatal,-lar-ım
çatallarımda,çatal,-lar-ım-da
tabak,tabak,
tabaklar,tabak,-lar
tabakta,tabak,-ta
tabaktan,tabak,-tan
tabağım,tabak,-ım
tabağımda,tabak,-ım-da
tabaklarım,tabak,-lar-ım
tabaklarımda,tabak,-lar-ım-da
bardak,bardak,
bardaklar,bardak,-lar
bardakta,bardak,-ta
bardaktan,bardak,-tan
bardağım,bardak,-ım
bardağımda,bardak,-ım-da
bardaklarım,bardak,-lar-ım
bardaklarımda,bardak,-lar-ım-da
fincan,fincan,
fincanlar,fincan,-lar
fincanda,fincan,-da
fincandan,fincan,-dan
fincanım,fincan,-ım
fincanımda,fincan,-ım-da
fincanlarım,fincan,-lar-ım
fincanlarımda,fincan,-lar-ım-da
kase,kase,
kaseler,kase,-ler
kasede,kase,-de
kaseden,kase,-den
kasem,kase,-m
kasemde,kase,-m-de
kaselerim,kase,-ler-im
kaselerimde,kase,-ler-im-de
tencere,tencere,
tencereler,tencere,-ler
tencerede,tencere,-de
tencereden,tencere,-den
tencerem,tencere,-m
tenceremde,tencere,-m-de
tencerelerim,tencere,-ler-im
tencerelerimde,tencere,-ler-im-de
tava,tava,
tavalar,tava,-lar
tavada,tava,-da
tavadan,tava,-dan
tavam,tava,-m
tavamda,tava,-m-da
tavalarım,tava,-lar-ım
tavalarımda,tava,-lar-ım-da
çaydanlık,çaydanlık,
çaydanlıklar,çaydanlık,-lar
çaydanlıkta,çaydanlık,-ta
çaydanlıktan,çaydanlık,-tan
çaydanlığım,çaydanlık,-ım
çaydanlığımda,çaydanlık,-ım-da
çaydanlıklarım,çaydanlık,-lar-ım
çaydanlıklarımda,çaydanlık,-lar-ım-da
kahve,kahve,
kahveler,kahve,-ler
kahvede,kahve,-de
kahveden,kahve,-den
kahvem,kahve,-m
kahvemde,kahve,-m-de
kahvelerim,kahve,-ler-im
kahvelerimde,kahve,-ler-im-de
çay,çay,
çaylar,çay,-lar
çayda,çay,-da
çaydan,çay,-dan
çayım,çay,-ım
çayımda,çay,-ım-da
çaylarım,çay,-lar-ım
çaylarımda,çay,-lar-ım-da
su,su,
sular,su,-lar
suda,su,-da
sudan,su,-dan
suyum,su,-um
suyumda,su,-um-da
sularım,su,-lar-ım
sularımda,su,-lar-ım-da
meyve suyu,meyve suyu,
meyve suları,meyve suyu,-ları
meyve suyunda,meyve suyu,-nda
meyve suyundan,meyve suyu,-ndan
meyve suyum,meyve suyu,-m
meyve suyumda,meyve suyu,-m-da
meyve sularım,meyve suyu,-lar-ım
meyve sularımda,meyve suyu,-lar-ım-da
limonata,limonata,
limonatalar,limonata,-lar
limonatada,limonata,-da
limonatadan,limonata,-dan
limonatam,limonata,-m
limonatamda,limonata,-m-da
limonatalarım,limonata,-lar-ım
limonatalarımda,limonata,-lar-ım-da
kola,kola,
kolalar,kola,-lar
kolada,kola,-da
koladan,kola,-dan
kolam,kola,-m
kolamda,kola,-m-da
kolalarım,kola,-lar-ım
kolalarımda,kola,-lar-ım-da
bira,bira,
biralar,bira,-lar
birada,bira,-da
biradan,bira,-dan
biram,bira,-m
biramda,bira,-m-da
biralarım,bira,-lar-ım
biralarımda,bira,-lar-ım-da
şarap,şarap,
şaraplar,şarap,-lar
şarapta,şarap,-ta
şaraptan,şarap,-tan
şarabım,şarap,-ım
şarabımda,şarap,-ım-da
şaraplarım,şarap,-lar-ım
şaraplarımda,şarap,-lar-ım-da
rakı,rakı,
rakılar,rakı,-lar
rakıda,rakı,-da
rakıdan,rakı,-dan
rakım,rakı,-m
rakımda,rakı,-m-da
rakılarım,rakı,-lar-ım
rakılarımda,rakı,-lar-ım-da
viski,viski,
viskiler,viski,-ler
viskide,viski,-de
viskiden,viski,-den
viskim,viski,-m
viskimde,viski,-m-de
viskilerim,viski,-ler-im
viskilerimde,viski,-ler-im-de
vodka,vodka,
vodkalar,vodka,-lar
vodkada,vodka,-da
vodkadan,vodka,-dan
vodkam,vodka,-m
vodkamda,vodka,-m-da
vodkalarım,vodka,-lar-ım
vodkalarımda,vodka,-lar-ım-da
cin,cin,
cinler,cin,-ler
cinde,cin,-de
cinden,cin,-den
cinim,cin,-im
cinimde,cin,-im-de
cinlerim,cin,-ler-im
cinlerimde,cin,-ler-im-de
rom,rom,
romlar,rom,-lar
romda,rom,-da
romdan,rom,-dan
romum,rom,-um
romumda,rom,-um-da
romlarım,rom,-lar-ım
romlarımda,rom,-lar-ım-da
tequila,tequila,
tequilalar,tequila,-lar
tequilada,tequila,-da
tequiladan,tequila,-dan
tequilam,tequila,-m
tequilamda,tequila,-m-da
tequilalarım,tequila,-lar-ım
tequilalarımda,tequila,-lar-ım-da
kakao,kakao,
kakaolar,kakao,-lar
kakaoda,kakao,-da
kakaodan,kakao,-dan
kakaom,kakao,-m
kakaomda,kakao,-m-da
kakaolarım,kakao,-lar-ım
kakaolarımda,kakao,-lar-ım-da
çikolata,çikolata,
çikolatalar,çikolata,-lar
çikolatada,çikolata,-da
çikolatadan,çikolata,-dan
çikolatam,çikolata,-m
çikolatamda,çikolata,-m-da
çikolatalarım,çikolata,-lar-ım
çikolatalarımda,çikolata,-lar-ım-da
şeker,şeker,
şekerler,şeker,-ler
şekerde,şeker,-de
şekerden,şeker,-den
şekerim,şeker,-im
şekerimde,şeker,-im-de
şekerlerim,şeker,-ler-im
şekerlerimde,şeker,-ler-im-de
tuz,tuz,
tuzlar,tuz,-lar
tuzda,tuz,-da
tuzdan,tuz,-dan
tuzum,tuz,-um
tuzumda,tuz,-um-da
tuzlarım,tuz,-lar-ım
tuzlarımda,tuz,-lar-ım-da
biber,biber,
biberler,biber,-ler
biberde,biber,-de
biberden,biber,-den
biberim,biber,-im
biberimde,biber,-im-de
biberlerim,biber,-ler-im
biberlerimde,biber,-ler-im-de
baharat,baharat,
baharatlar,baharat,-lar
baharatta,baharat,-ta
baharattan,baharat,-tan
baharatım,baharat,-ım
baharatımda,baharat,-ım-da
baharatlarım,baharat,-lar-ım
baharatlarımda,baharat,-lar-ım-da
tarçın,tarçın,
tarçınlar,tarçın,-lar
