word,root,suffixes
korkuyorsun,kork,uyorsun
mikroskopta,mikroskop,ta
fesleğenlerim,fesleğen,lerim
kayadan,kaya,dan
kaseler,kase,ler
eldiven,eldiven,
buhar,buhar,
sürer,sür,er
tatilimde,tatil,imde
tuvaletler,tuvalet,ler
ağırlarım,ağırla,rım
sarımsakta,sarımsak,ta
dışarıda,dışarı,da
ketenlerimde,keten,lerimde
gülümseyeceğiz,gül,ümseyeceğiz
kaşıklar,kaşık,lar
sporlarım,spor,larım
sahanın,saha,nın
gülümsüyor,gül,üyor
çözmesi,çöz,mesi
sizdeler,siz,deler
işi,iş,i
uçurulabilirdi,uçur,ulabilirdi
görmüyorum,gör,müyorum
yutmakta,yut,makta
cevaplıyor,cevap,lıyor
kapılar,kapı,lar
albümüm,albüm,üm
marketimde,market,imde
ikili,iki,li
çikolatadan,çikolata,dan
sayılırlar,say,ılırlar
fincanı,fincan,ı
yıkayacağız,yıka,yacakız
busun,bu,sun
sormalarına,sor,malarına
zıvırın,zıvır,ın
hıçkırarak,hıçkır,arak
öğretiyoruz,öğret,iyoruz
markette,market,te
inanacağım,inan,acakım
yapıyoruz,yap,ıyoruz
vidalarım,vida,larım
marmelatı,marmelat,ı
öğlen,öğlen,
tencerede,tencere,de
aldırmış,aldır,mış
pense,pense,
ilçe,ilçe,
akarsu,akar,su
keşiş,keşiş,
pansiyonum,pansiyon,um
yukarı,yukarı,
evimdeyken,ev,imdeyken
bizi,biz,i
istersen,iste,rsen
içeceğe,içecek,e
yazısını,yazı,sını
mayıs,mayıs,
dolmuş,dol,muş
sebep,sebep,
canım,can,ım
aceleyle,acele,yle
davranış,davran,ış
sıkıştırıp,sık,ıştırıp
haşmetli,haşmet,li
tüylü,tüy,lü
salatalığımda,salatalık,ımda
böğürtüleri,böğürtü,leri
bukle,bukle,
hele,hele,
panterse,panter,se
buluvermek,bul,uvermek
yalar,yala,r
armuttan,armut,tan
tatlısınız,tat,lısınız
başlayayım,baş,layayım
yıkıyoruz,yıka,yoruz
bademden,badem,den
bakmalısınız,bak,malısınız
yüksekler,yüksek,ler
küpemde,küpe,mde
yazıcım,yaz,ıcım
nihayet,nihayet,
fark,fark,
tavuklarımda,tavuk,larımda
dayanamazdı,daya,namazdı
dönerdi,döner,di
tırmanacağım,tırman,acakım
yarımada,yarımada,
kalktı,kalk,tı
izle,izle,
çekilmesi,çekil,mesi
bıçağım,bıçak,ım
viskiler,viski,ler
geleceksin,gel,eceksin
merdivenlerim,merdiven,lerim
hoparlörden,hoparlör,den
hatırlarım,hatır,rım
nine,nine,
kendinin,kendi,nin
toplayıp,top,layıp
koşuşturmalar,koş,uşturmalar
sözcükleri,söz,cüklerini
sıçrayan,sıçra,yan
uzayıp,uza,yıp
bakakaldım,bak,akaldım
anlatmasını,anla,tmasını
dokuyorsun,doku,yorsun
önemlisi,önem,lisi
kavşak,kavşak,
hemen,hemen,
ağırlar,ağır,lar
faremde,fare,mde
kaldılar,kal,dılar
bitiyor,bit,iyor
indi,indi,
tahtalarına,tahta,larına
almakla,al,makla
saldırgan,saldır,gan
anlayamıyorum,anla,yamıyorum
kırıyoruz,kır,ıyoruz
biçare,biçare,
çubuklar,çubuk,lar
bağrışmaları,bağır,ışmaları
mineral,mineral,
anımsayarak,an,ımsayarak
domatesler,domates,ler
tadını,tat,ını
hızım,hız,ım
gideceksin,git,eceksin
bardaktan,bardak,tan
orası,ora,sı
kuyruğunun,kuyruk,unun
rakı,rakı,
okuyoruz,oku,yoruz
taşıyacaksın,taşı,yacaksın
almak,al,mak
yazıyorum,yaz,ıyorum
satmak,sat,mak
değiştim,değiş,tim
bitirmek,bitir,mek
kıpırtısından,kıpırtı,sından
doğru,doğru,
ayağa,ayak,a
pişiriyoruz,piş,iriyoruz
bitireceğiz,bit,irecekiz
yatmanın,yat,manın
kalkışmayacaksın,kalk,ışmayacaksın
beşli,beş,li
anlatacağım,anla,tacağım
izliyorum,izle,iyorum
sabırla,sabır,la
yapılmış,yapıl,mış
oluyor,ol,uyor
dilemekte,dile,mekte
cevizde,ceviz,de
salondan,salon,dan
diyelim,de,yelim
sürdü,sür,dü
salonun,salon,un
okuyacak,oku,yacak
ormandan,orman,dan
acaba,acaba,
sallar,salla,r
söylediklerini,söyle,diklerini
seninkine,sen,inkine
inanıyorlar,inan,ıyorlar
tavuğumda,tavuk,umda
galeri,galeri,
marullarım,marul,larım
ahşapta,ahşap,ta
öte,öte,
olduğundan,ol,duğundan
içeridekiler,iç,dekiler
öbürüne,öbür,üne
tamir,tamir,
girişimleri,gir,işimleri
dalacak,dal,acak
nasıl,nasıl,
kekin,kek,in
video,video,
sevindim,sev,indim
taştan,taş,tan
olabilirsiniz,ol,abilirsiniz
büyümem,büyü,mem
toparlandı,top,arlandı
karanfillerim,karanfil,lerim
naneler,nane,ler
üzüntüden,üz,üntüden
vuruyordu,vur,uyordu
gelmeden,gel,meden
gömleklerim,gömlek,lerim
güçsüz,güç,süz
bulacaksın,bul,acaksın
affedersiniz,affet,edersiniz
anahtardan,anahtar,dan
yedi,yedi,
sahile,sahil,e
verdiler,ver,diler
içiriyordu,iç,iriyordu
defol,defol,
ucundaki,uç,undaki
öğrenciden,öğrenci,den
lütfederse,lütfet,erse
işitebilmek,işit,ebilmek
kedilerden,kedi,lerden
tuvaletten,tuvalet,ten
yeni,yeni,
öksüreceksin,öksür,eceksin
bulunuyordu,bul,unuyordu
altınımda,altın,ımda
ayağını,ayak,ını
sıçradı,sıçra,dı
tornavidalar,tornavida,lar
rüzgarlar,rüzgar,lar
açıklamalar,aç,ıklamalar
elbise,elbise,
bahçeye,bahçe,ye
uykusunda,uyu,kusunda
diyemiyor,de,iyemiyor
buluyor,bul,uyor
kesilir,kes,ilir
düşecek,düş,ecek
birbirini,birbiri,ni
dedi,de,di
şakağına,şakak,ına
hoşlanmadı,hoş,lanmadı
tarafta,taraf,ta
başlayalım,baş,layalım
bağlamaz,bağ,lamaz
uyanıyorsunuz,uyan,ıyorsunuz
yanıtlar,yanıt,lar
çizeceksin,çiz,eceksin
deli,deli,
baktığında,bak,tığında
azlar,az,lar
karnabahardan,karnabahar,dan
deliği,del,iği
cilada,cila,da
zıplıyorsunuz,zıpla,ıyorsunuz
anlamadım,anla,madım
kişilik,kişi,lik
soktu,sok,tu
damı,dam,ı
bastırarak,bastır,arak
göremiyorum,gör,emiyorum
saçlarla,saç,larla
kalkacağım,kalk,acakım
düşesin,düşes,in
dinliyorum,dinle,iyorum
yazı,yazı,
kahkahayı,kahkaha,yı
yazdılar,yaz,dılar
içeri,içeri,
gez,gez,
etiket,etiket,
numarası,numara,sı
ekmekte,ekmek,te
yapıyorsun,yap,ıyorsun
alttan,alt,tan
taşıyacağız,taşı,yacakız
azarlardı,azar,lardı
pensem,pense,m
partisi,parti,si
tünel,tünel,
karmaşık,karmaşık,
alacağız,al,acakız
çözülmesin,çöz,ülmesin
bitiriyoruz,bitir,iyoruz
koşacak,koş,acak
onsuzum,o,nsuzum
sıvamda,sıva,mda
altınım,altın,ım
macundan,macun,dan
hoparlörde,hoparlör,de
taşlarım,taş,larım
tuzluk,tuz,luk
yerin,yerin,
gümüşüm,gümüş,üm
güzelsin,güzel,sin
konuşmanın,konuş,manın
safranlarımda,safran,larımda
döndüğünde,dön,düğünde
sabrı,sabır,ı
sürü,sürü,
okumak,oku,mak
tepeleyin,tepele,yin
koşudan,koşu,dan
üretiyordu,üret,iyordu
uyumuyorlar,uyu,muyorlar
etten,et,ten
izleyecek,izle,yecek
muzum,muz,um
yazıcı,yaz,ıcı
kapatıyoruz,kapat,ıyoruz
piknik,piknik,
koyar,koy,ar
yakalama,yakala,ma
sormadan,sor,madan
kalkacağız,kalk,acakız
komik,komik,
sıkışmışlardı,sık,ışmışlardı
dizi,dizi,
hapşıracağım,hapşır,acakım
yağından,yağı,ndan
kedinin,kedi,nin
gösterdiği,göster,diği
beline,bel,ine
kırıyorsun,kır,ıyorsun
utangaç,utan,gaç
nefesi,nefes,i
güneşten,güneş,ten
demirlerim,demir,lerim
yerinden,yer,inden
buzağı,buzağı,
ahşap,ahşap,
temizliyoruz,temiz,liyoruz
rüyaydı,rüya,ydı
sallandırdı,salla,ndırdı
kirecim,kireç,im
dökülen,dök,ülen
geleceğimden,gelecek,imden
göremezse,gör,emezse
düşünsenize,düşün,senize
kazasında,kaza,sında
dans,dans,
ayırmamıştı,ayır,mamıştı
yakalar,yakala,r
demek,de,mek
portakallarımda,portakal,larımda
umutla,um,utla
kaynaklanıyor,kaynak,lanıyor
can,can,
apartmanlarımda,apartman,larımda
yavaşım,yavaş,ım
küçüldüğü,küçül,düğü
ayvalar,ayva,lar
turizm,turizm,
soğanı,soğan,ı
büyüyor,büyü,yor
sessizce,ses,sizce
fırlarken,fırla,rken
kırbaçlanırlar,kırbaç,lanırlar
bakarsak,bak,arsak
olabileceğini,ol,abileceğini
dönecek,dön,ecek
ömrüm,ömür,üm
köpeklerden,köpek,lerden
sütlerimde,süt,lerimde
parkta,park,ta
onbaşı,onbaşı,
pusulam,pusula,m
dansa,dans,a
uyanıyor,uyan,ıyor
nefretin,nefret,in
boş,boş,
söylerken,söyle,rken
açıklar,aç,ıklar
atın,at,ın
çatıp,çat,ıp
bölüşüyordu,böl,üşüyordu
tırmanacağız,tırman,acakız
koşularım,koşu,larım
dönüştü,dönüş,tü
cumhurbaşkanı,cumhur,başkanı
çakıllı,çakıl,lı
zayıfladı,zayıfla,dı
düşteymiş,düş,teymiş
musunuz,mu,sunuz
koşucu,koşu,cu
listesini,liste,sini
gitmişler,git,mişler
kuluçkaya,kuluçka,ya
seviyorsunuz,sev,iyorsunuz
oynayacak,oyna,yacak
acelesi,acele,si
başkaldıracağız,başkaldır,acağız
başındaki,baş,ındaki
kendinden,kendi,nden
pantolonlarım,pantolon,larım
jaguar,jaguar,
marketten,market,ten
kalkıyor,kalk,ıyor
geyik,geyik,
gümüşlerim,gümüş,lerim
duydum,duy,dum
düşünmeden,düşün,meden
kanatlarını,kanat,larını
tavada,tava,da
heykelde,heykel,de
ekledi,ekle,di
dışında,dış,ındaki
öfkeyle,öfke,yle
eteklerimde,etek,lerimde
çığlığı,çığlık,ı
bileyemiyorum,bile,yemiyorum
cilamda,cila,mda
yakala,yakala,
çiçeğimde,çiçek,imde
yerimde,yer,imde
çıkıyordu,çık,ıyordu
renklilerde,renk,lilerde
yöneltmenin,yön,eltmenin
çizdi,çiz,di
geçide,geç,ide
zar,zar,
yaklaşıyor,yaklaş,ıyor
boynu,boyun,u
yıkayacağım,yıka,yacakım
şapkacıyı,şapka,cıyı
pamuğum,pamuk,um
köklerini,kök,lerini
kalabalıklardan,kalabalık,lardan
açıklarım,aç,ıklarım
griye,gri,ye
dolabım,dolap,ım
giriyorsunuz,gir,iyorsunuz
kestanem,kestane,m
oradan,ora,dan
zeminler,zemin,ler
suratını,surat,ını
söylendiğini,söyle,ndiğini
küçükken,küçük,ken
dağlarımda,dağ,larımda
uçacak,uç,acak
peynirlerimde,peynir,lerimde
güneşler,güneş,ler
sil,sil,
duyabildi,duy,abildi
davranmak,davran,mak
viskide,viski,de
kadrili,kadril,i
bilir,bili,r
tarçınlarım,tarçın,larım
sizin,siz,in
mıydın,mı,ydın
çatılar,çatı,lar
domatesim,domates,im
çalışmanın,çalış,manın
üzümlerim,üzüm,lerim
festivalden,festival,den
derslerin,ders,lerin
hızıyla,hız,ıyla
çekerek,çek,erek
çırak,çırak,
geçebilecek,geç,ebilecek
sıkıştırdı,sık,ıştırdı
öküz,öküz,
alacak,al,acak
ileride,ileri,de
yapabilse,yap,abilse
adını,ad,ını
köprümde,köprü,ümde
hiçler,hiç,ler
dinahcığım,dinah,cığım
durup,dur,up
çıkacağız,çık,acakız
tırtıl,tırtıl,
pişirecek,pişir,ecek
ayakkabıdan,ayakkabı,dan
ceketlerimde,ceket,lerimde
gireceksin,gir,eceksin
yolun,yol,un
kameramda,kamera,mda
bildiğin,bil,diğin
bademler,badem,ler
gülüyorlar,gül,üyorlar
asansörümde,asansör,ümde
yanlış,yanlış,
meselesi,mesele,si
zorlukla,zor,lukla
halimle,hal,imle
kendisinin,kendi,sinin
öyle,öyle,
ağzı,ağız,ı
demirim,demir,im
gidersin,git,ersin
yürüyüşlerimde,yürü,yüşlerimde
niyetin,niyet,in
şaşkındı,şaş,kındı
yuvarlak,yuvarla,k
hastanede,hastane,de
artık,artık,
güzellemeyi,güzel,lemeyi
azarla,azar,la
ha,ha,
asık,as,ık
analarını,ana,larını
tren,tren,
temiz,temiz,
dolaplar,dolap,lar
salyangoza,salyangoz,a
döndüren,dön,düren
alacağım,al,acakım
değişimden,değişim,den
konuşmadı,konuş,madı
psikoloğa,psikolog,a
sakince,sakin,ce
temizleyeceksin,temiz,leyeceksin
dişi,dişi,
köprülerin,köprü,lerin
seyahatimde,seyahat,imde
mahkemeye,mahkeme,ye
savunarak,sav,unarak
istiyorsan,iste,iyorsan
domatesten,domates,ten
yıldızlarım,yıldız,larım
sözlerin,söz,lerin
uyurken,uyu,rken
ateşten,ateş,ten
itfaiye,itfaiye,
öyleydi,öyle,ydi
iniyoruz,in,iyoruz
uygulanmasını,uy,gulanmasını
matkaptan,matkap,tan
farelerden,fare,lerden
sıçan,sıçan,
kesecek,kes,ecek
zürafa,zürafa,
yüzdü,yüz,dü
yana,yan,a
andan,an,dan
şarap,şarap,
tutkallar,tutkal,lar
iki,iki,
dalıyorlar,dal,ıyorlar
komiser,komiser,
odadan,oda,dan
kraliyet,kraliyet,
alın,al,ın
görüşteyim,gör,üşteyim
öreceğiz,ör,ecekiz
tavanlarım,tavan,larım
kuyusuydu,kuyu,suydu
fareda,fare,da
bilemedi,bil,emedi
oturuyorlardı,otur,uyorlardı
mukavvalar,mukavva,lar
çekmeyi,çek,meyi
zamandır,zaman,dır
fırsatını,fırsat,ını
çatı,çatı,
yaşından,yaş,ından
tabaktan,tabak,tan
deliğine,del,iğine
olanaksızdı,ol,anaksızdı
çatıda,çatı,da
çirkin,çirkin,
cüzdanlarım,cüzdan,larım
kulaklığımda,kulak,lığımda
gördüğünüz,gör,düğünüz
vardı,var,dı
tenis,tenis,
gagası,gaga,sı
dokuyacağım,doku,yacakım
otopark,otopark,
gelmiyordu,gel,miyordu
bronzum,bronz,um
sayesinde,saye,sinde
yineledi,yine,ledi
bardaklarım,bardak,larım
kızdırdığını,kız,dırdığını
sıradan,sıra,dan
şeklinin,şekil,inin
gidelim,git,elim
bitkimde,bitki,mde
kakaodan,kakao,dan
değilim,değil,im
yapıyorduk,yap,ıyorduk
düşüyorum,düş,üyorum
üstlerindeki,üst,lerindeki
korkuya,korku,ya
istediğim,iste,diğim
kullandı,kullan,dı
kralın,kral,ın
fokurdattı,fokur,dattı
kapılar,kapı,lar
gelen,gel,en
turuncuya,turuncu,ya
matkaplarım,matkap,larım
kazanıyorsun,kazan,ıyorsun
geçse,geç,se
biriyim,bir,iyim
ineceksin,in,eceksin
kızma,kız,ma
memnun,memnun,
dağlarım,dağ,larım
yirminci,yirmi,nci
gördünüz,gör,dünüz
muhtar,muhtar,
dolanırken,dolan,ırken
ikiz,iki,z
kırıyorlar,kır,ıyorlar
bulacağım,bul,acakım
cinayet,cinayet,
veriyorsunuz,ver,iyorsunuz
gazete,gazete,
sözünü,söz,ünü
benzediğini,benze,diğini
işitmişti,işit,mişti
söylüyorsunuz,söyle,üyorsunuz
getiririm,getir,irim
burada,bura,da
içine,için,e
aylarımda,ay,larımda
giyeceğim,giy,ecekim
kapısının,kapı,sının
tahtaları,tahta,ları
kumum,kum,um
kurumuş,kuru,muş
metre,metre,
yatacağız,yat,acakız
festivalim,festival,im
huzursuzlandı,huzur,suzlandı
getirin,getiri,n
kesilemezdi,kes,ilemezdi
şarapta,şarap,ta
yazıcıdan,yazıcı,dan
zannetme,zannet,me
bitmeden,bit,meden
vidam,vida,m
kardeşler,kardeş,ler
endişeyle,endişe,yle
onuncu,on,uncu
vişnelerim,vişne,lerim
oynuyoruz,oyna,yoruz
esintisinin,es,intisinin
kuşkuyla,kuşku,yla
dolu,dol,u
şalımda,şal,ımda
verniklerim,vernik,lerim
kız,kız,
uçup,uç,up
hay,hay,
olursunuz,ol,ursunuz
dalacaksın,dal,acaksın
güzel,güzel,
viskim,viski,m
özle,özle,
tenisler,tenis,ler
sıvalar,sıva,lar
mırıldama,mırıl,dama
içeride,içeri,de
kavradı,kavra,dı
cızırdayan,cızırda,yan
kalemine,kalem,ine
kayısıda,kayısı,da
dürbün,dürbün,
aittir,ait,tir
pembeler,pembe,ler
yenisin,yeni,sin
basketboldan,basketbol,dan
harika,harika,
madenler,maden,ler
ederim,eder,im
herhalde,herhalde,
uyandırıyorlar,uyandır,ıyorlar
bilmiyordum,bil,miyordum
otoritesi,otorite,si
hapishanedeydi,hapishane,deydi
rahatladı,rahatla,dı
patates,patates,
vururdun,vur,urdun
bağıracağız,bağır,acakız
tırmanacak,tırman,acak
duracağız,dur,acakız
hapşırıyor,hapşır,ıyor
yapsın,yap,sın
kaybedeceğiz,kaybet,ecekiz
içeriden,iç,eriden
yöntemi,yön,temi
cevapla,cevap,la
düşünüyordum,düşün,üyordum
kolunu,kol,unu
yiyecek,yiyecek,
işittiği,işit,tiği
ağacımda,ağaç,ımda
sıra,sıra,
ilerlersiniz,ileri,lersiniz
ifade,ifade,
olsun,ol,sun
kasam,kasa,m
viskilerim,viski,lerim
kellesini,kelle,sini
astsubay,astsubay,
ağzıyla,ağız,ıyla
zamandan,zaman,dan
rom,rom,
sırtları,sırt,ları
başkent,baş,kent
plastikte,plastik,te
taşıyacağım,taşı,yacakım
salonunu,salon,unu
çoraplar,çorap,lar
turizmde,turizm,de
bahçıvanların,bahçıvan,ların
dördüncü,dördün,cü
beyazdan,beyaz,dan
hoplatıyor,hopla,tıyor
var,var,
rüyalarımda,rüya,larımda
limanlar,liman,lar
öğretmenler,öğret,menler
bulduğuna,bul,duğuna
hafifsin,hafif,sin
pastalardan,pasta,lardan
gördüklerinde,gör,düklerinde
ıslak,ıslak,
büyüksün,büyük,sün
kavuşturup,kavuş,turup
macunumda,macun,umda
dalıyorsun,dal,ıyorsun
sarımsaktan,sarımsak,tan
patatesten,patates,ten
biberdir,biber,dir
öylesine,öyle,sine
yanındaki,yan,ındaki
giyiyoruz,giy,iyoruz
sıkıntısı,sık,ıntısı
kasvetli,kasvet,li
bulamadın,bula,madın
omuzunun,omuz,unun
pençelerim,pençe,lerim
tencerem,tencere,m
çıkabilecek,çık,abilecek
uyandı,uyan,dı
fındıktan,fındık,tan
boyalarım,boya,larım
boyu,boy,u
tembelce,tembel,ce
yüzlerini,yüz,lerini
sorusunu,sor,usunu
birlikte,bir,likte
rahatça,rahat,ça
odada,oda,da
çabuk,çabuk,
kelime,kelime,
düşünüyorlar,düşün,üyorlar
temizleyecek,temiz,leyecek
girmen,gir,men
inanıyorsunuz,inan,ıyorsunuz
söylüyorsun,söyle,üyorsun
uzakta,uzak,ta
coğrafyaya,coğrafya,ya
uzununu,uzun,unu
bitkiler,bitki,ler
yelpazelenmeye,yelpazele,nmeye
mukavvamda,mukavva,mda
hurmada,hurma,da
balığım,balık,ım
sıvadan,sıva,dan
açıksın,aç,ıksın
seveceksin,sev,eceksin
öğretmenimde,öğret,menimde
satacak,sat,acak
nehir,nehir,
koşum,koşu,um
kolunun,kol,unun
umdum,um,dum
çakal,çakal,
olmamıştı,ol,mamıştı
çalışıyorlar,çalış,ıyorlar
yaptı,yap,tı
hayret,hayret,
kulaklıklarım,kulak,lıklarım
çoğunlukla,çok,unlukla
çıktığı,çık,tığı
düşüyordu,düş,üyordu
spor,spor,
sıkıntı,sık,ıntı
bulutumda,bulut,umda
on,on,
peruk,peruk,
ısrarcıyız,ısrar,cıyız
buyum,bu,yum
yazık,yazık,
sudan,su,dan
tavşanına,tavşan,ına
farkında,fark,ında
kalkıyoruz,kalk,ıyoruz
istediği,iste,diği
bilemem,bil,emem
bağırmayı,bağır,mayı
boyda,boy,da
hatırlıyorlar,hatır,lıyorlar
karton,karton,
dönüşmediğini,dön,üşmediğini
asılmış,asıl,mış
arkadan,arka,dan
niyetli,niyet,li
şekerlik,şeker,lik
gidiyorsun,git,iyorsun
buluyorsunuz,bul,uyorsunuz
küpem,küpe,m
kutular,kutu,lar
tırmanışlar,tırman,ışlar
ölçüler,ölç,üler
bileziklerim,bilezik,lerim
kükremeyle,kükre,meyle
dendiğini,de,ndiğini
rüzgarla,rüzgar,la
başkalarına,başka,larına
köprüler,köprü,ler
sebebinin,sebep,inin
gitmek,git,mek
bıyıklarını,bıyık,larını
saat,saat,
koyusun,koyu,sun
bağırmıştı,bağır,mıştı
tutulmuş,tut,ulmuş
galiba,galiba,
anlamıyorum,anla,mıyorum
olamıyorsun,ol,amıyorsun
içiyorlarmış,iç,iyorlarmış
farelerim,fare,lerim
biteceğim,bit,ecekim
derviş,derviş,
beşinci,beş,inci
vernikte,vernik,te
garaj,garaj,
çıkaracağız,çıkar,acakız
değerlendirmiş,değer,lendirmiş
söyler,söyle,r
ötedeki,öte,deki
anlaşılacağı,anla,şılacağı
isimlerini,isim,lerini
hepimizin,hep,imizin
burundan,burun,dan
kanatlı,kanat,lı
toprakta,toprak,ta
zarf,zarf,
yatakta,yat,akta
krala,kral,a
şangırtıyla,şangırtı,yla
gelecek,gel,ecek
ez,ez,
kedimde,kedi,mde
konuşmaya,konuş,maya
görünmedi,gör,ünmedi
asil,asil,
bahçemde,bahçe,mde
çatallar,çatal,lar
yutabildi,yut,abildi
kesiyorsun,kes,iyorsun
dışarıdan,dış,arıdan
vanilyadan,vanilya,dan
nehirden,nehir,den
neredesin,nere,desin
olmayacak,ol,mayacak
sarımsaklarımda,sarımsak,larımda
soğuksunuz,soğu,ksunuz
bejden,bej,den
defterlerimde,defter,lerimde
onlardan,onlar,dan
taksi,taksi,
yapamazlar,yap,amazlar
eskiyim,eski,yim
söyleyecektim,söyle,yecektim
yapıyor,yap,ıyor
yüzüğüm,yüzük,üm
dikiyor,dik,iyor
oynuyorlar,oyna,yorlar
çeneni,çene,ni
bırakabiliyorlardı,bırak,abiliyorlardı
ayvamda,ayva,mda
uzunsunuz,uzun,sunuz
geçirmeye,geç,irmeye
ormandaki,orman,daki
marie,marie,
eskiler,eski,ler
olmadı,ol,madı
yürüyüşten,yürü,yüşten
çocukken,çocuk,ken
anlıyorsun,anla,ıyorsun
aldırmaksızın,al,dırmaksızın
zamanında,zaman,ında
annede,anne,de
uzaklaştığında,uzak,laştığında
gitseydim,git,seydim
çilekler,çilek,ler
tepemde,tepe,mde
majestelerinin,majeste,lerinin
garip,garip,
kurbağa,kurbağa,
söyleyebilir,söyle,yebilir
ağacın,ağaç,ın
tenceremde,tencere,mde
bildiklerini,bil,diklerini
tutmaya,tut,maya
üç,üç,
ağzın,ağız,ın
başlayan,baş,layan
balıkçılık,balık,çılık
oynayacağım,oyna,yacakım
dehşet,dehşet,
ayakları,ayak,ları
tatilde,tatil,de
çocuklarla,çocuk,larla
bahçıvanları,bahçıvan,ları
şıpırdatarak,şıpır,datarak
banyodan,banyo,dan
devirdiği,devir,diği
karıştırsın,kar,ıştırsın
aziz,aziz,
kesin,kes,in
tepeler,tepe,ler
durak,durak,
aramıyorum,ara,mıyorum
düşüşten,düş,üşten
şekerlenmeliyken,şeker,lenmeliyken
birileri,bir,ileri
gidersem,git,ersem
gülümseyen,gül,ümseyen
bilmiyor,bil,miyor
yünümde,yün,ümde
balkabağımda,bal,kabağımda
isimleri,isim,leri
istiyorsun,iste,iyorsun
kenetlemiş,kenet,lemiş
çekilirsiniz,çek,ilirsiniz
doğruysa,doğru,ysa
etekler,etek,ler
tablolarım,tablo,larım
irkilen,irk,ilen
rahatlayacak,rahat,layacak
benimde,ben,imde
sıralanıp,sıra,lanıp
kırmızılar,kırmızı,lar
yürümen,yürü,men
yapılıyor,yap,ılıyor
oluşturduğu,ol,uşturduğu
ermeyecek,er,meyecek
bakın,bak,ın
biliyorsundur,bil,iyorsundur
almayı,al,mayı
çiziyorsun,çiz,iyorsun
yerde,yer,de
şaldan,şal,dan
becerdim,becer,dim
zafer,zafer,
kolam,kola,m
eğilmek,eğil,mek
mahkemenin,mahkeme,nin
aklı,akıl,ı
kemirerek,kemir,erek
kapatıyorsunuz,kapat,ıyorsunuz
kolye,kolye,
yükselterek,yüksel,terek
gündüz,gün,düz
olduğuydu,ol,duğuydu
kerpetenlerim,kerpeten,lerim
saçmalarını,saçma,larını
öğrettiği,öğret,tiği
dolabımda,dolap,ımda
istiridyenin,istiridye,nin
fırtınamda,fırtına,mda
dolapta,dolap,ta
çıkardığı,çıkar,dığı
dek,dek,
büyüktü,büyük,tü
ten,ten,
ulaştıklarında,ulaş,tıklarında
biriysem,biri,ysem
uyardı,uyar,dı
acıkmamış,acık,mamış
salon,salon,
çimenden,çimen,den
dinleyin,dinle,yin
hurmularımda,hurma,larımda
güneşlerim,güneş,lerim
bitmiş,bit,miş
çimento,çimento,
telefon,telefon,
adıydı,ad,ıydı
telaş,telaş,
mahkum,mahkum,
el,el,
alamadı,al,amadı
voleybolda,voleybol,da
dinliyorsun,dinle,iyorsun
olsaydınız,ol,saydınız
değerlendirmeye,değer,lendirmeye
sütte,süt,te
patatesimde,patates,imde
esnekti,esnek,ti
gökdelen,gök,delen
sanıyorum,san,ıyorum
dökmüştü,dök,müştü
altınlarım,altın,larım
kartonumda,karton,umda
armudumda,armut,umda
ol,ol,
hayal,hayal,
kaldım,kal,dım
fiilleştirme,fiil,leştirme
anlıyorsunuz,anla,ıyorsunuz
yuvarlandı,yuvarla,ndı
başlangıcı,baş,langıcı
hoparlörler,hoparlör,ler
kediniz,kedi,niz
yapar,yap,ar
duvardan,duvar,dan
olmak,ol,mak
çeker,çeker,
kumdan,kum,dan
gerekiyordu,gerek,iyordu
tatlısın,tatlı,sın
mı,mı,
görme,gör,me
izlediği,izle,diği
sersemliğini,sersem,liğini
yavaşlarım,yavaş,larım
aksırmaya,aksır,maya
bahtsız,baht,sız
inanıyorum,inan,ıyorum
masalarımda,masa,larımda
tünelden,tünel,den
sordu,sor,du
rabbimden,rab,bimden
aklın,akıl,ın
yerden,yer,den
arasında,ara,sında
yürüyeceğiz,yürü,yecekiz
kasem,kase,m
eski,eski,
biberde,biber,de
festivaller,festival,ler
haritada,harita,da
böbürlenme,böbürlen,me
dürbünlerimde,dürbün,lerimde
açılıyordu,açıl,ıyordu
korkuyorsunuz,kork,uyorsunuz
kaldırdı,kaldır,dı
elbisem,elbise,m
bitenleri,bit,enleri
cilalarım,cila,larım
payı,pay,ı
tırmanmaya,tırman,maya
kükredi,kükre,di
turizmim,turizm,im
çıkaran,çıkar,an
cesaretini,cesaret,ini
parmaklarını,parmak,larını
kestanelerim,kestane,lerim
hamleler,hamle,ler
yatma,yat,ma
kekik,kekik,
yapmanın,yapma,nın
naneden,nane,den
geride,geri,de
mahkemeyi,mahkeme,yi
mühendis,mühendis,
kıpırdandı,kıpırda,ndı
taşım,taş,ım
birisinin,birisi,nin
bağırıyoruz,bağır,ıyoruz
sardı,sar,dı
uçurun,uçur,un
sarının,sarı,nın
saçların,saç,ların
şaşkınlığını,şaş,kınlığını
kibar,kibar,
kirazım,kiraz,ım
boyada,boya,da
makarnada,makarna,da
sırıtabildiğini,sırıt,abildiğini
birindeki,biri,ndeki
misiniz,mis,iniz
inanılacak,inan,ılacak
toparladı,top,arladı
çekiçte,çekiç,te
bağışlayın,bağış,layın
dalıyor,dal,ıyor
bıçaktan,bıçak,tan
hakkında,hak,kında
kolaydır,kolay,dır
duvar,duvar,
tümsek,tümsek,
yaşar,yaş,ar
ağırbaşlı,ağır,başlı
atarım,ata,rım
konusunu,konu,sunu
